,0,1,2,3,4,5,6,7,8,9
0,38,0,0,0,0,0,4,2,0,0
1,1,42,0,0,0,0,0,1,0,0
2,0,2,28,7,0,2,4,1,0,0
3,1,0,3,33,0,1,0,5,1,0
4,0,1,0,1,34,0,0,8,0,0
5,1,0,0,2,2,35,1,2,0,1
6,0,0,0,0,0,1,43,0,0,0
7,0,0,0,2,7,4,4,27,0,0
8,0,0,4,1,0,1,0,2,35,1
9,0,0,1,1,0,2,1,7,1,32
