,0,1,2,3,4,5,6,7,8,9
0,32,0,0,3,0,2,5,2,0,0
1,1,37,2,3,0,0,0,1,0,0
2,2,1,29,10,0,0,0,1,1,0
3,0,0,6,34,3,0,0,0,1,0
4,0,5,0,1,37,0,0,1,0,0
5,2,0,0,2,1,30,2,6,0,1
6,5,0,1,1,0,3,32,0,0,2
7,2,1,1,2,15,3,3,15,1,1
8,0,0,3,2,0,0,0,1,38,0
9,2,0,1,3,0,2,0,8,1,28
