,0,1,2,3,4,5,6,7,8,9
0,42,0,0,0,0,0,0,1,0,1
1,1,40,0,0,0,0,1,2,0,0
2,0,1,31,2,0,2,5,3,0,0
3,0,0,1,37,0,0,2,4,0,0
4,0,0,0,1,40,0,0,2,0,1
5,1,0,0,0,2,37,0,0,0,4
6,2,0,0,0,0,1,40,0,0,1
7,1,0,0,0,8,0,1,34,0,0
8,1,0,3,0,0,0,1,2,36,1
9,0,0,0,0,0,0,2,1,1,41
