,0,1,2,3,4,5,6,7,8,9
0,472.91803278688525,347.9468085106383,251.78294573643407,183.16022099447514,171.57978723404256,132.6326530612245,114.01465201465201,95.13749999999999,79.3268156424581,86.80172413793105
1,612.686567164179,426.97058823529414,321.5460992907802,265.8703703703703,216.65196078431376,188.149377593361,162.50735294117646,141.64802631578948,130.0550724637681,114.23376623376622
2,831.7916666666667,564.0884955752211,437.8993710691824,337.3816425120773,300.76956521739135,238.4794520547945,209.59748427672955,189.48247978436657,171.04136253041364,151.20309050772627
3,857.9589041095891,572.4193548387098,415.735632183908,353.3872549019608,271.08045977011494,245.58823529411765,194.88154269972455,182.11917098445596,169.54047619047617,152.63057324840764
4,870.525,560.030303030303,470.25766871165644,341.1363636363636,285.6030534351145,236.62111801242233,223.45772594752185,195.32997481108313,170.31497797356826,154.380081300813
5,702.8217821782177,442.98265895953756,263.77891156462584,177.89120370370372,87.37250293772033,91.3010752688172,116.05671641791044,132.78777589134128,108.72496473906911,93.02392344497608
6,544.3692307692307,361.351598173516,185.62325581395348,250.80624999999998,197.26,167.0955414012739,148.12293577981652,131.8986928104575,116.14718614718615,103.98948751642575
7,708.0782608695652,423.16831683168317,294.6197183098592,234.21487603305783,182.09734513274338,156.7457627118644,132.93236714975845,119.76911976911978,107.26221079691517,93.88646788990826
8,693.4508196721312,395.2155963302752,277.2064516129032,208.80493827160493,165.99603174603175,140.86195286195286,126.6774193548387,106.67564102564101,97.70506912442397,88.00312174817898
9,550.7662337662338,326.56716417910445,236.55284552845526,177.80497925311204,142.10500000000002,121.40509915014165,108.88089330024813,91.71824973319103,84.23002887391723,76.57671957671958
10,519.4969696969697,342.3346303501946,244.40668523676882,182.34468085106383,145.2191780821918,124.7627365356623,110.3811320754717,95.10154525386314,85.50937808489635,77.40501792114695
11,558.0779220779222,316.47482014388487,223.2741116751269,171.27810650887574,136.34768740031896,113.22589167767504,102.65668202764977,88.3734693877551,79.01091901728844,70.73581847649919
12,517.3293413173652,298.18835616438355,207.4278959810875,155.36690647482013,125.1004366812227,104.30873308733088,91.64397905759162,81.15700934579438,72.41722408026756,65.3667924528302
