,0,1,2,3,4,5,6,7,8,9
0,41,0,0,1,0,0,1,1,0,0
1,1,39,2,2,0,0,0,0,0,0
2,1,1,32,7,0,3,0,0,0,0
3,2,0,5,34,0,1,0,1,1,0
4,0,0,0,1,39,0,0,4,0,0
5,1,0,0,0,2,36,1,2,0,2
6,9,0,0,1,0,1,30,1,0,2
7,2,0,0,1,8,4,1,27,1,0
8,1,0,5,2,0,0,0,1,35,0
9,2,0,1,1,0,3,0,1,1,36
