,0,1,2,3,4,5,6,7,8,9
0,493.6551724137931,365.5268817204301,259.46774193548384,212.88815789473685,187.22826086956525,160.46478873239437,126.81451612903226,120.96323529411764,99.0807453416149,90.61290322580645
1,717.3448275862069,459.8645833333333,372.79838709677415,287.94936708860763,248.4232804232804,207.04444444444445,171.44401544401546,149.87889273356402,141.35534591194968,124.54857142857144
2,876.0571428571427,660.1881188118812,498.3071428571428,380.41666666666663,322.5700934579439,266.45703124999994,230.1793103448276,206.07250755287006,184.36784741144413,170.48872180451127
3,948.6029411764705,666.4018691588785,490.5850340136055,379.2941176470588,312.97747747747746,270.39312977099235,236.3244147157191,204.42182890855457,185.75531914893617,171.54830917874398
4,987.9166666666666,696.0934579439253,503.7631578947369,399.62105263157895,322.4069264069264,279.51660516605165,241.540625,212.94117647058823,187.74378109452735,152.83943089430895
5,684.233644859813,429.9333333333334,318.45748987854256,246.3482428115016,193.80154639175257,170.24669603524228,152.3056092843327,128.37561779242176,119.60615384615384,108.83471074380165
6,646.9130434782608,418.58730158730157,303.3283582089552,229.39428571428573,187.02132701421803,136.719723183391,130.297253634895,87.29881337648328,114.61690140845072,101.43844221105527
7,685.8813559322034,419.50990099009897,291.90000000000003,222.44652406417111,181.45295404814004,152.78125,133.62820512820514,106.95530012771391,99.14014251781472,88.41320553780618
8,606.8695652173913,358.7583333333334,259.1171171171171,192.89449541284404,152.3049001814882,127.43787878787877,126.07174231332357,112.5442536327609,100.88574793875148,84.39021956087824
9,524.6770186335403,333.8358778625954,249.26136363636363,192.49099099099098,154.07636363636362,132.17746913580245,116.711051930759,101.58264947245019,90.73193717277488,82.26380952380951
10,546.7435897435897,320.53260869565213,231.71653543307087,174.6061224489796,139.6639344262295,119.91608391608392,104.31377245508983,92.55274261603375,82.73554502369669,73.65076660988075
11,505.43529411764706,308.6818181818182,212.00726392251818,154.71790235081372,124.9213649851632,108.41898734177214,94.5480043149946,83.58117195004803,74.21196581196583,66.71207430340557
12,475.10439560439556,272.2061538461538,193.06387665198235,144.64646464646466,116.56671251719395,98.32790697674419,86.22542204568025,75.81913043478261,68.85263987391647,60.29543859649123
