,0,1,2,3,4,5,6,7,8,9
0,12,3,0,2,2,13,0,6,2,4
1,0,10,0,0,10,10,0,6,8,0
2,2,3,16,8,1,5,3,2,2,2
3,3,0,6,15,3,3,1,8,1,4
4,1,3,0,2,17,7,0,6,4,4
5,9,1,3,0,3,20,1,2,3,2
6,8,0,8,4,0,2,17,5,0,0
7,1,1,1,1,15,6,1,13,2,3
8,0,2,0,5,6,6,0,5,20,0
9,3,0,4,8,6,3,3,8,4,6
