,0,1,2,3
0,1976.304347826087,1363.6285714285711,946.9791666666666,847.4576271186442
1,2173.913043478261,1325.75,935.8235294117648,723.1363636363635
2,2622.3846153846157,1761.35,1586.6226415094338,1136.3571428571427
3,2636.36,1569.2619047619048,1339.2857142857142,1086.9565217391303
