,0,1,2,3,4,5,6,7,8,9
0,37,0,0,0,0,0,3,3,0,1
1,1,40,1,0,0,0,0,2,0,0
2,0,1,27,6,1,2,5,1,0,1
3,2,1,6,26,0,0,0,8,0,1
4,1,2,0,1,35,0,0,5,0,0
5,1,0,0,0,2,36,0,0,0,5
6,1,0,0,0,0,1,41,0,0,1
7,3,2,0,0,12,2,1,22,0,2
8,2,0,5,0,0,1,1,1,32,2
9,2,0,0,0,0,2,2,3,1,35
