,0,1,2,3,4,5,6,7,8,9
0,39,0,0,0,0,0,3,2,0,0
1,1,41,1,0,0,0,0,1,0,0
2,0,1,27,7,0,2,6,1,0,0
3,4,0,5,30,0,1,0,4,0,0
4,0,0,0,1,35,0,0,8,0,0
5,1,0,0,0,2,36,0,0,0,5
6,0,0,0,0,0,1,42,0,0,1
7,1,0,0,0,9,0,2,32,0,0
8,1,0,5,0,0,1,1,1,33,2
9,0,0,0,1,0,0,1,3,1,39
