,0,1,2,3,4,5,6,7,8,9
0,30,0,0,1,1,3,2,4,0,3
1,1,38,1,0,0,2,0,2,0,0
2,0,1,27,5,1,2,5,1,0,2
3,2,1,6,25,0,1,0,9,0,0
4,0,2,0,1,34,1,0,6,0,0
5,1,0,0,0,2,30,1,0,0,10
6,2,0,0,0,0,1,40,0,0,1
7,0,2,0,0,12,2,1,26,0,1
8,1,0,4,1,2,0,1,1,32,2
9,2,0,0,3,0,1,1,1,1,36
