,0,1,2,3,4,5,6,7,8,9
0,27,0,1,2,1,3,3,5,0,2
1,1,38,0,0,3,2,0,0,0,0
2,0,1,27,4,1,2,7,1,0,1
3,1,3,1,34,0,2,2,1,0,0
4,0,7,1,3,24,1,0,8,0,0
5,0,0,0,0,2,28,0,0,0,14
6,3,0,0,0,0,1,40,0,0,0
7,0,0,0,1,8,2,2,27,0,4
8,0,0,5,1,1,0,2,1,31,3
9,2,1,0,4,0,1,2,2,1,32
