,0,1,2,3,4,5,6,7,8,9
0,38,0,0,0,0,0,3,3,0,0
1,1,41,0,0,0,0,0,2,0,0
2,0,1,27,8,0,2,5,1,0,0
3,6,1,6,22,1,0,0,8,0,0
4,0,0,0,1,35,0,0,8,0,0
5,1,0,0,0,2,36,1,0,0,4
6,0,0,0,0,0,1,42,0,0,1
7,2,2,0,0,8,2,1,28,0,1
8,3,0,4,1,0,1,1,1,31,2
9,1,0,0,1,0,0,0,3,1,39
