,0,1,2,3,4,5,6,7,8,9
0,38,0,0,0,0,0,4,2,0,0
1,1,39,1,0,0,0,1,2,0,0
2,0,1,25,8,0,2,7,1,0,0
3,2,0,4,31,1,0,0,6,0,0
4,0,0,0,1,37,0,0,6,0,0
5,0,0,0,0,2,36,2,1,0,3
6,0,0,0,0,0,1,42,0,0,1
7,0,0,0,1,10,0,2,31,0,0
8,0,0,6,0,0,2,2,1,32,1
9,0,0,0,1,0,1,1,4,1,37
