,0,1,2,3,4,5,6,7,8,9
0,38,0,0,0,0,0,4,1,0,1
1,1,42,1,0,0,0,0,0,0,0
2,0,1,30,5,0,4,3,1,0,0
3,2,0,5,32,0,0,0,4,1,0
4,0,2,0,1,36,0,0,5,0,0
5,1,0,0,0,2,34,1,2,0,4
6,0,0,0,0,0,1,42,0,0,1
7,0,0,1,0,9,1,3,30,0,0
8,2,0,4,2,0,1,0,1,32,2
9,0,0,1,1,0,2,1,3,1,36
