,0,1,2,3,4,5,6,7,8,9
0,19,3,0,2,0,3,1,6,0,10
1,2,20,3,0,2,2,0,3,1,11
2,0,2,19,11,0,0,4,3,0,5
3,0,0,11,12,2,1,0,13,1,4
4,0,0,7,3,3,0,0,20,7,4
5,8,3,1,0,0,20,2,2,1,7
6,7,0,0,0,0,1,33,3,0,0
7,2,1,0,1,2,3,1,22,4,8
8,0,0,5,0,11,0,0,6,20,2
9,1,6,1,2,0,2,1,9,1,22
